Date,Open,High,Low,Close,Volume
2022-04-12,2979.93,3088.0,2950.39,3027.95,149158.2664
2022-04-13,3027.95,3130.0,2998.02,3118.76,116472.5107
2022-04-14,3118.76,3145.0,2976.44,3022.03,113723.9719
2022-04-15,3022.04,3060.0,2993.73,3040.84,62612.0512
2022-04-16,3040.89,3086.2,3011.0,3059.77,43674.8059
2022-04-17,3059.78,3082.81,2983.38,2988.26,70167.7075
2022-04-18,2988.42,3069.77,2884.49,3056.09,147943.1917
2022-04-19,3056.1,3131.07,3030.91,3102.17,108686.4856
2022-04-20,3102.26,3168.0,3037.44,3077.21,120176.179
2022-04-21,3077.0,3180.0,2943.0,2984.16,131942.8424
2022-04-22,2984.16,3034.54,2933.63,2962.41,128067.8443
2022-04-23,2962.35,2978.56,2916.39,2933.51,46557.5923
2022-04-24,2933.49,2967.64,2912.4,2922.18,68347.9158
2022-04-25,2922.02,3025.7,2795.0,3006.7,173705.5565
2022-04-26,3006.71,3039.8,2766.64,2809.63,149040.4242
2022-04-27,2809.63,2919.71,2794.68,2889.15,131376.3632
2022-04-28,2889.14,2980.0,2854.62,2937.0,138505.6698
2022-04-29,2937.01,2946.52,2776.42,2816.93,142940.5057
2022-04-30,2816.93,2841.13,2720.0,2727.06,84591.5399
2022-05-01,2727.2,2849.0,2717.32,2825.14,90610.7086
2022-05-02,2825.13,2882.52,2777.63,2856.11,124056.4241
2022-05-03,2856.12,2861.2,2755.0,2781.23,99243.2323
2022-05-04,2781.24,2966.14,2771.36,2940.24,151882.0565
2022-05-05,2940.24,2954.0,2685.0,2747.41,180123.2813
2022-05-06,2747.41,2757.27,2632.47,2692.55,189483.8312
2022-05-07,2692.61,2703.29,2587.0,2634.5,97375.7072
2022-05-08,2634.78,2641.0,2483.04,2518.87,183731.1309
2022-05-09,2518.88,2529.55,2225.12,2229.18,353211.4355
2022-05-10,2228.17,2457.48,2198.05,2341.14,344519.1865
2022-05-11,2341.45,2450.0,2000.0,2075.39,495408.54123
2022-05-12,2074.76,2185.0,1633.32,1954.08,608862.36159
2022-05-13,1954.16,2145.01,1935.18,2006.18,359562.259
2022-05-14,2006.17,2066.25,1947.5,2053.24,245207.4161
2022-05-15,2053.52,2181.86,1997.17,2143.01,194736.2566
2022-05-16,2143.0,2143.0,1974.21,2020.66,329626.1073
2022-05-17,2020.67,2120.0,2005.9,2088.22,226724.5432
2022-05-18,2088.11,2108.4,1905.5,1912.23,303800.4774
2022-05-19,1912.45,2038.27,1900.21,2017.44,337260.5915
2022-05-20,2017.34,2062.06,1920.89,1956.69,317435.6164
2022-05-21,1956.69,1988.38,1935.2,1972.38,100847.2949
2022-05-22,1972.39,2054.03,1963.74,2040.85,158667.2053
2022-05-23,2040.9,2086.8,1955.16,1971.36,262963.2168
2022-05-24,1971.35,1991.43,1911.0,1977.63,151705.3086
2022-05-25,1977.62,2019.37,1932.39,1940.7,208861.6049
2022-05-26,1940.73,1963.8,1733.0,1790.24,413893.1155
2022-05-27,1789.94,1820.18,1701.95,1725.26,455509.1802
2022-05-28,1725.26,1807.04,1720.14,1790.41,172298.4429
2022-05-29,1790.42,1825.19,1759.21,1811.74,133128.2309
2022-05-30,1811.74,2011.24,1801.49,1997.3,305677.9698
2022-05-31,1997.34,2015.03,1922.12,1940.56,274443.9097
2022-06-01,1940.57,1971.09,1762.0,1816.28,379589.5344
2022-06-02,1816.19,1851.45,1780.76,1832.64,322522.0572
2022-06-03,1832.65,1842.28,1736.0,1773.16,291957.1537
2022-06-04,1773.16,1814.32,1746.65,1802.97,121626.4881
2022-06-05,1802.97,1828.72,1771.82,1804.52,126730.343
2022-06-06,1804.72,1918.73,1797.3,1858.25,339276.591
2022-06-07,1858.24,1873.72,1724.08,1812.4,439508.1655
2022-06-08,1812.37,1838.42,1764.32,1790.36,304686.5044
2022-06-09,1790.36,1835.0,1775.86,1787.29,218313.7289
2022-06-10,1787.36,1803.04,1654.0,1661.2,404129.0067
2022-06-11,1661.21,1683.06,1500.0,1531.22,557096.30261
2022-06-12,1531.23,1544.89,1422.7,1433.4,613729.1948
2022-06-13,1433.11,1453.35,1162.98,1207.32,1299547.80392
2022-06-14,1207.6,1265.85,1074.29,1207.85,924494.37426
2022-06-15,1207.65,1247.85,1012.54,1236.0,1099275.88407
2022-06-16,1236.01,1256.27,1050.65,1067.07,525204.284
2022-06-17,1067.13,1116.57,1050.0,1085.49,451138.7291
2022-06-18,1085.5,1096.58,880.34,993.57,713441.95428
2022-06-19,993.44,1156.89,935.01,1126.96,603630.9052
2022-06-20,1126.96,1168.6,1051.58,1126.62,527965.861
2022-06-21,1126.72,1192.44,1108.12,1124.74,422832.903
2022-06-22,1124.75,1126.25,1040.0,1048.96,418107.9702
2022-06-23,1049.02,1153.23,1043.76,1143.63,407380.5141
2022-06-24,1143.64,1244.82,1131.0,1223.83,411749.8719
2022-06-25,1223.84,1255.0,1178.31,1241.47,278261.1266
2022-06-26,1241.36,1279.92,1193.68,1197.18,258477.1577
2022-06-27,1197.14,1240.0,1172.31,1191.24,343933.7097
2022-06-28,1191.24,1236.8,1135.0,1142.73,361075.1755
2022-06-29,1142.58,1155.59,1085.96,1098.89,409744.118
2022-06-30,1098.9,1105.3,996.13,1069.77,490377.6138
2022-07-01,1069.72,1114.87,1032.16,1058.43,524194.2455
2022-07-02,1058.46,1077.5,1026.87,1065.5,259467.3931
2022-07-03,1065.5,1086.0,1039.38,1072.72,247445.648
2022-07-04,1072.95,1159.93,1043.98,1149.85,413314.7883
2022-07-05,1149.72,1172.9,1076.09,1131.35,517767.5725
2022-07-06,1131.34,1203.48,1110.5,1185.21,529338.558
2022-07-07,1185.2,1253.58,1162.23,1236.75,452321.2447
2022-07-08,1236.76,1275.8,1192.27,1213.43,532824.6911
2022-07-09,1213.22,1234.0,1203.97,1216.48,221022.3542
2022-07-10,1216.49,1219.08,1152.49,1167.58,315586.7732
2022-07-11,1167.62,1170.54,1090.0,1095.56,370001.4237
2022-07-12,1095.55,1097.43,1032.24,1037.54,410185.3482
2022-07-13,1037.54,1118.47,1005.26,1114.12,607640.0099
2022-07-14,1113.98,1213.33,1071.18,1192.48,475439.627
2022-07-15,1192.47,1288.0,1179.91,1230.9,514652.1843
2022-07-16,1230.88,1421.14,1191.41,1355.38,496432.3978
2022-07-17,1355.62,1386.31,1318.58,1338.29,421908.5938
2022-07-18,1338.3,1596.0,1335.11,1580.51,675960.2244
2022-07-19,1580.51,1630.95,1490.43,1542.57,704592.3017
2022-07-20,1542.51,1620.87,1484.97,1521.8,626248.6024
2022-07-21,1521.62,1607.0,1463.92,1575.75,537865.1134
2022-07-22,1575.49,1646.22,1517.02,1535.26,544871.6809
2022-07-23,1535.26,1596.85,1488.1,1548.83,359894.6692
2022-07-24,1548.79,1664.3,1545.91,1597.88,431709.2325
2022-07-25,1597.89,1609.6,1435.4,1440.94,617456.7144
2022-07-26,1440.94,1454.27,1356.26,1449.28,534915.8493
2022-07-27,1449.25,1645.0,1421.07,1636.62,648978.011
2022-07-28,1636.61,1784.0,1594.96,1724.76,645226.0265
2022-07-29,1724.92,1766.01,1657.11,1722.47,526965.7949
2022-07-30,1722.47,1744.94,1674.0,1697.42,333924.5727
2022-07-31,1697.5,1754.65,1667.36,1679.01,290655.3618
2022-08-01,1679.01,1705.21,1606.75,1630.57,350981.9917
2022-08-02,1630.57,1678.86,1559.99,1631.06,513222.1266
2022-08-03,1631.19,1685.0,1590.3,1618.69,375194.0218
2022-08-04,1618.68,1663.07,1577.46,1608.19,360701.9821
2022-08-05,1607.99,1742.92,1605.59,1736.48,476283.6745
2022-08-06,1736.96,1750.0,1686.0,1690.87,213601.0413
2022-08-07,1690.88,1730.0,1668.95,1700.1,198118.0518
2022-08-08,1700.49,1818.64,1694.24,1777.38,355095.6766
2022-08-09,1777.2,1791.51,1668.98,1703.31,335581.8819
2022-08-10,1703.29,1886.0,1656.53,1854.01,519816.8261
2022-08-11,1854.0,1942.68,1850.8,1881.01,495029.5291
2022-08-12,1881.01,1965.32,1854.59,1959.22,336374.5513
2022-08-13,1959.22,2022.0,1947.4,1984.36,319963.4627
2022-08-14,1984.37,2031.13,1907.21,1935.95,277153.4437
2022-08-15,1935.96,2012.68,1873.26,1899.6,432085.3693
2022-08-16,1899.46,1915.01,1852.65,1876.93,313116.725
2022-08-17,1876.82,1958.0,1819.21,1834.24,434545.8302
2022-08-18,1834.25,1882.55,1821.5,1846.53,265525.0548
2022-08-19,1846.53,1848.09,1603.01,1608.98,591751.2829
2022-08-20,1608.97,1656.8,1523.0,1575.78,375728.6142
2022-08-21,1575.77,1646.96,1562.38,1618.21,350856.8197
2022-08-22,1618.08,1629.0,1530.0,1624.62,462586.9389
2022-08-23,1624.63,1674.94,1563.59,1665.23,417558.1522
2022-08-24,1665.4,1694.0,1605.35,1656.45,385645.4685
2022-08-25,1656.46,1722.0,1654.25,1695.02,311906.5608
2022-08-26,1695.25,1706.51,1486.63,1508.19,2670913.9242
2022-08-27,1508.19,1518.84,1447.01,1490.92,1166043.0998
2022-08-28,1490.92,1510.98,1423.87,1426.75,652124.7608
2022-08-29,1426.58,1560.16,1422.0,1551.83,933257.7577
2022-08-30,1551.94,1605.85,1474.0,1524.49,1296474.6422
2022-08-31,1524.55,1619.58,1523.97,1554.01,1387560.402
2022-09-01,1554.02,1599.0,1512.71,1585.85,1085675.8235
2022-09-02,1585.72,1648.98,1546.44,1575.36,1160439.8845
2022-09-03,1575.36,1582.58,1534.22,1557.5,579713.2047
2022-09-04,1557.57,1583.54,1540.61,1578.94,544216.8756
2022-09-05,1578.99,1631.4,1557.11,1617.76,846070.779
2022-09-06,1617.74,1686.96,1553.72,1559.12,1433057.6527
2022-09-07,1558.9,1657.49,1490.54,1629.91,1280905.1341
2022-09-08,1629.87,1664.5,1594.67,1635.66,1203511.7755
2022-09-09,1635.59,1747.0,1630.51,1719.03,1358814.9848
2022-09-10,1718.89,1789.96,1706.74,1774.74,770707.9948
2022-09-11,1774.82,1789.88,1720.0,1766.56,693420.8416
2022-09-12,1766.55,1784.0,1692.84,1716.57,1090948.7524
2022-09-13,1716.58,1766.0,1558.26,1574.43,1557634.5385
2022-09-14,1574.2,1647.0,1552.06,1638.26,1232992.8919
2022-09-15,1638.21,1655.77,1456.0,1472.61,1749846.2381
2022-09-16,1472.63,1483.31,1405.3,1433.69,1259112.2691
2022-09-17,1433.59,1476.35,1409.08,1468.96,830720.622
2022-09-18,1468.96,1469.94,1325.0,1334.42,1594759.8548
2022-09-19,1334.42,1393.51,1280.0,1376.18,1792504.9192
2022-09-20,1376.13,1385.0,1312.06,1322.83,1384320.9656
2022-09-21,1322.82,1415.0,1220.0,1246.14,1625291.6898
2022-09-22,1245.86,1349.0,1237.2,1326.23,1930412.8483
2022-09-23,1326.41,1359.6,1262.0,1327.08,1918197.8351
2022-09-24,1327.26,1349.36,1306.43,1317.31,2038992.6248
2022-09-25,1317.23,1337.23,1269.27,1294.7,1704496.1337
2022-09-26,1294.62,1340.21,1278.19,1336.16,756931.3817
2022-09-27,1336.16,1400.24,1303.33,1327.96,1344878.9269
2022-09-28,1327.97,1356.0,1251.23,1336.97,901461.1696
2022-09-29,1336.97,1351.91,1288.5,1335.82,642667.8146
2022-09-30,1335.83,1373.33,1314.0,1328.84,589934.1364
2022-10-01,1328.77,1333.88,1303.0,1311.79,249454.2113
2022-10-02,1311.8,1318.0,1269.8,1276.72,340630.6379
2022-10-03,1276.73,1330.0,1263.27,1323.31,472537.2218
2022-10-04,1323.35,1369.84,1319.0,1361.85,433765.7355
2022-10-05,1361.85,1364.86,1316.67,1352.52,418252.0528
